0h 7m 45s,11/1/2013 16:23,Hennepin County Government Center,30029,11/1/2013 16:31,Franklin & Portland,30041,N01662
0h 4m 13s,11/1/2013 16:22,Dupont Ave S & Lake Street,30160,11/1/2013 16:26,West 32nd Street & Bryant Ave S,30094,N00943
0h 4m 37s,11/1/2013 16:21,IDS Center,30042,11/1/2013 16:26,Grant Street & Portland Ave,30087,N00881
0h 4m 39s,11/1/2013 16:20,West 34th Street  & Hennepin Ave S,30073,11/1/2013 16:24,West 36th Street & Bryant Ave S,30095,N00098
0h 4m 38s,11/1/2013 16:20,26th Street & Hennepin,30044,11/1/2013 16:24,Lake Street & Humboldt,30043,N01020
0h 22m 11s,11/1/2013 16:19,26th Street & Hennepin,30044,11/1/2013 16:42,YWCA Downtown,30006,N00918
0h 18m 42s,11/1/2013 16:19,Augsburg College,30002,11/1/2013 16:38,5th Ave N & 4th Street N,30056,N01046
0h 22m 17s,11/1/2013 16:19,26th Street & Hennepin,30044,11/1/2013 16:42,YWCA Downtown,30006,N00268
0h 10m 11s,11/1/2013 16:18,Downtown Library,30036,11/1/2013 16:28,University & Bank Street SE,30047,N00849
0h 5m 5s,11/1/2013 16:17,Washington Ave S & 9th Ave S,30046,11/1/2013 16:22,Park Ave. S & 5th Street,30039,N00840
0h 8m 20s,11/1/2013 16:16,N Marion Street & University Ave W,30140,11/1/2013 16:25,7th Street W & Grand Ave,30135,N01905
0h 8m 23s,11/1/2013 16:16,100 Main Street SE,30000,11/1/2013 16:24,Downtown Library,30036,N00148
0h 11m 37s,11/1/2013 16:16,Nicollet Ave & W 26th Street,30049,11/1/2013 16:27,Lake Street & Humboldt,30043,N00200
0h 30m 27s,11/1/2013 16:13,Hennepin County Government Center,30029,11/1/2013 16:44,Carter Ave & Como Ave,30108,N00110
0h 6m 34s,11/1/2013 16:13,Minnesota Dept. of Transportation,30123,11/1/2013 16:19,Landmark Plaza,30127,C00419
0h 4m 14s,11/1/2013 16:12,46th Street Light Rail,30148,11/1/2013 16:17,Minnehaha Park,30149,N01891
0h 4m 50s,11/1/2013 16:12,46th Street Light Rail,30148,11/1/2013 16:17,Minnehaha Park,30149,N00356
0h 4m 35s,11/1/2013 16:11,10th Street E & Cedar Street,30117,11/1/2013 16:16,Minnesota Dept. of Transportation,30123,N00293
0h 6m 27s,11/1/2013 16:10,4th Street S & 19th Ave.,30027,11/1/2013 16:16,McNamara Center,30057,N00313
0h 2m 55s,11/1/2013 16:08,9th Street N & Hawthorne Ave,30142,11/1/2013 16:11,2nd Ave N & N 6th Street,30053,N00857
0h 28m 8s,11/1/2013 16:08,Midtown Exchange,30008,11/1/2013 16:36,Downtown Library,30036,N01700
0h 5m 3s,11/1/2013 16:07,Chicago Ave & Washington Ave S,30143,11/1/2013 16:12,7th Street & 4th Ave. S,30051,N01889
0h 21m 21s,11/1/2013 16:06,U of M St. Paul Campus,30115,11/1/2013 16:27,N Milton Street & Summit Ave,30101,N01042
0h 5m 54s,11/1/2013 16:05,Coffman Memorial Union,30024,11/1/2013 16:11,Washington & Cedar,30015,N00673
0h 7m 37s,11/1/2013 16:04,7th Street & 4th Ave. S,30051,11/1/2013 16:11,University & Bank Street SE,30047,C00523
0h 12m 8s,11/1/2013 16:03,Franklin & 11th Ave,30033,11/1/2013 16:15,IDS Center,30042,N00164
0h 8m 51s,11/1/2013 16:03,Elliot Hall,30058,11/1/2013 16:12,15th Ave. SE & Como Ave. SE,30110,N00972
0h 6m 52s,11/1/2013 16:01,Mayo Memorial Building,30026,11/1/2013 16:07,Washington & Cedar,30015,N01847
0h 6m 8s,11/1/2013 15:59,Loring Park,30035,11/1/2013 16:05,Loring Park,30035,N00807
0h 5m 29s,11/1/2013 15:57,Williamson Hall,30025,11/1/2013 16:02,Social Sciences,30019,N00775
0h 7m 5s,11/1/2013 15:55,Nicollet Mall and Grant Street,30052,11/1/2013 16:02,Portland Ave. & Washington Ave.,30090,N01170
0h 13m 9s,11/1/2013 15:55,IDS Center,30042,11/1/2013 16:08,Washington Ave N & 9th Ave N,30065,N00231
0h 18m 43s,11/1/2013 15:55,Hennepin County Government Center,30029,11/1/2013 16:14,25th Street & 33rd. Ave. S.,30001,N00948
0h 7m 26s,11/1/2013 15:54,Science Museum of Minnesota,30136,11/1/2013 16:01,Wabasha Street S & Cesar Chavez Street,30133,N01119
0h 27m 28s,11/1/2013 15:54,100 Main Street SE,30000,11/1/2013 16:22,Nicollet Mall and Grant Street,30052,N00370
0h 27m 35s,11/1/2013 15:54,100 Main Street SE,30000,11/1/2013 16:22,Nicollet Mall and Grant Street,30052,N00096
0h 5m 9s,11/1/2013 15:53,IDS Center,30042,11/1/2013 15:58,Mpls. Convention Center,30012,N00052
0h 4m 5s,11/1/2013 15:50,Nicollet & Franklin,30060,11/1/2013 15:54,West 15th Street & Willow,30093,N00154
0h 8m 16s,11/1/2013 15:47,Coffman Memorial Union,30024,11/1/2013 15:55,Washington & Cedar,30015,N00696
0h 26m 25s,11/1/2013 15:43,Lake Street & Knox Ave S,30158,11/1/2013 16:10,West 32nd Street & Bryant Ave S,30094,N00865
0h 26m 6s,11/1/2013 15:44,Lake Street & Knox Ave S,30158,11/1/2013 16:10,West 32nd Street & Bryant Ave S,30094,N01040
0h 3m 28s,11/1/2013 15:42,Portland Ave. & Washington Ave.,30090,11/1/2013 15:46,Hennepin County Government Center,30029,N00373
0h 14m 35s,11/1/2013 15:43,Coffman Memorial Union,30024,11/1/2013 15:58,Chicago Ave & Washington Ave S,30143,N01104
0h 5m 28s,11/1/2013 15:41,26th Street & Hennepin,30044,11/1/2013 15:47,Dupont Ave S & Lake Street,30160,N00943
0h 8m 48s,11/1/2013 15:41,Washington & Cedar,30015,11/1/2013 15:50,7th Street & 4th Ave. S,30051,C00523
0h 9m 21s,11/1/2013 15:40,Coffman Memorial Union,30024,11/1/2013 15:49,6th Ave. SE & University Ave.,30088,C00394
0h 12m 50s,11/1/2013 15:37,Wells Fargo Place,30128,11/1/2013 15:50,Wells Fargo Place,30128,N00468
0h 2m 45s,11/1/2013 15:34,25th Street & 33rd. Ave. S.,30001,11/1/2013 15:36,Franklin & 28th Ave,30045,N00595
0h 8m 52s,11/1/2013 15:34,9th Street & 4th Ave.,30007,11/1/2013 15:42,6th Ave. SE & University Ave.,30088,N00355
0h 2m 47s,11/1/2013 15:32,Chicago Ave & Washington Ave S,30143,11/1/2013 15:35,South 2nd Street & 3rd Ave. S,30030,N01668
0h 5m 2s,11/1/2013 15:32,Chicago Ave & Washington Ave S,30143,11/1/2013 15:37,Washington & Marquette,30028,N00281
0h 22m 54s,11/1/2013 15:30,Downtown Library,30036,11/1/2013 15:53,IDS Center,30042,N00585
0h 4m 35s,11/1/2013 15:30,Oak Street Ramp,30034,11/1/2013 15:34,Coffman Memorial Union,30024,C00489
0h 4m 33s,11/1/2013 15:29,Hennepin County Government Center,30029,11/1/2013 15:34,11th Street & Marquette,30040,N01176
0h 12m 53s,11/1/2013 15:29,YWCA Uptown,30020,11/1/2013 15:42,Lake Street & Knox Ave S,30158,N01040
0h 12m 44s,11/1/2013 15:29,YWCA Uptown,30020,11/1/2013 15:42,Lake Street & Knox Ave S,30158,N00865
0h 33m 50s,11/1/2013 15:25,13th Ave & West River Parkway,30154,11/1/2013 15:59,Lake Street & West River Parkway,30147,N01085
0h 3m 36s,11/1/2013 15:23,Hennepin & Laurel Ave.,30010,11/1/2013 15:27,YWCA Downtown,30006,N00233
0h 16m 46s,11/1/2013 15:23,IDS Center,30042,11/1/2013 15:40,Logan Park,30104,N01697
0h 5m 38s,11/1/2013 15:19,3rd Street S & 2nd Ave. S,30050,11/1/2013 15:25,LaSalle Ave & 9th Street S,30167,C00497
0h 14m 32s,11/1/2013 15:19,Coffman Memorial Union,30024,11/1/2013 15:34,North 2nd Street & 4th Ave. N,30011,N01952
3h 12m 10s,11/1/2013 15:14,Lake Harriet Bandshell,30157,11/1/2013 18:26,Lake Harriet Bandshell,30157,N00081
0h 8m 6s,11/1/2013 15:13,IDS Center,30042,11/1/2013 15:21,2nd Street N & 8th Ave. N,30092,N00348
0h 4m 42s,11/1/2013 15:12,Williamson Hall,30025,11/1/2013 15:17,Social Sciences,30019,N00156
0h 6m 49s,11/1/2013 15:10,Coffman Memorial Union,30024,11/1/2013 15:17,University Ave. & 23rd Ave. SE,30031,N00362
0h 6m 37s,11/1/2013 15:09,IDS Center,30042,11/1/2013 15:16,South 2nd Street & 3rd Ave. S,30030,N00080
0h 13m 8s,11/1/2013 15:08,4th Street & 13th Ave. SE,30009,11/1/2013 15:21,Washington & 2nd Ave. N,30021,N00557
0h 15m 7s,11/1/2013 15:07,Mayo Memorial Building,30026,11/1/2013 15:22,Carleton Street & University Ave ,30076,N00226
0h 7m 17s,11/1/2013 15:06,Social Sciences,30019,11/1/2013 15:13,Williamson Hall,30025,N01976
0h 4m 40s,11/1/2013 15:04,27th Ave SE & University Ave.,30074,11/1/2013 15:09,McNamara Center,30057,N01001
0h 18m 9s,11/1/2013 15:01,Plymouth Ave N. &  N. Oliver Ave,30003,11/1/2013 15:20,9th Street N & Hawthorne Ave,30142,N01932
0h 5m 12s,11/1/2013 15:00,Social Sciences,30019,11/1/2013 15:06,Williamson Hall,30025,N01929
0h 1m 52s,11/1/2013 15:00,22nd Street & Lyndale,30017,11/1/2013 15:02,Dupont Ave & 22nd Street,30048,N01047
0h 11m 33s,11/1/2013 14:59,Portland Ave. & Washington Ave.,30090,11/1/2013 15:10,9th Street N & Hawthorne Ave,30142,N00776
0h 2m 16s,11/1/2013 14:56,Park Ave. S & 5th Street,30039,11/1/2013 14:59,Portland Ave. & Washington Ave.,30090,N00047
0h 9m 54s,11/1/2013 14:56,26th Street & Lyndale,30022,11/1/2013 15:06,11th Street & Marquette,30040,C00336
0h 24m 28s,11/1/2013 14:55,Gateway Park,30091,11/1/2013 15:20,13th Ave & West River Parkway,30154,N00572
0h 6m 13s,11/1/2013 14:54,Minneapolis Farmers Market,30062,11/1/2013 15:01,Washington Ave N & 9th Ave N,30065,N01896
0h 6m 59s,11/1/2013 14:54,University Ave. & 23rd Ave. SE,30031,11/1/2013 15:01,Coffman Memorial Union,30024,N00362
0h 7m 56s,11/1/2013 14:54,Washington Ave S & 9th Ave S,30046,11/1/2013 15:02,Washington & 2nd Ave. N,30021,N00933
0h 5m 10s,11/1/2013 14:53,West 15th Street & Willow,30093,11/1/2013 14:58,IDS Center,30042,C00495
0h 4m 34s,11/1/2013 14:53,West 15th Street & Willow,30093,11/1/2013 14:57,Walker Art Center,30016,N01696
0h 18m 25s,11/1/2013 14:53,5th Ave. S & East 27th Street,30054,11/1/2013 15:11,Lake Calhoun Center,30089,N01078
0h 3m 20s,11/1/2013 14:51,Mayo Memorial Building,30026,11/1/2013 14:55,McNamara Center,30057,N01134
1h 3m 36s,11/1/2013 14:51,Marshall Street NE & Lowry Ave,30168,11/1/2013 15:54,9th Street N & Hawthorne Ave,30142,C00366
0h 5m 13s,11/1/2013 14:50,15th Ave. SE & Como Ave. SE,30110,11/1/2013 14:55,4th Street & 13th Ave. SE,30009,N01075
0h 7m 50s,11/1/2013 14:47,Macalester College,30086,11/1/2013 14:55,University of St. Thomas,30155,N01892
0h 5m 14s,11/1/2013 14:47,Downtown Library,30036,11/1/2013 14:52,Chicago Ave & Washington Ave S,30143,N00281
0h 3m 46s,11/1/2013 14:45,Downtown Library,30036,11/1/2013 14:49,Portland Ave. & Washington Ave.,30090,N00373
0h 7m 57s,11/1/2013 14:44,Loring Park,30035,11/1/2013 14:52,22nd Street & Lyndale,30017,N00855
1h 45m 26s,11/1/2013 14:43,West 36th Street & Bryant Ave S,30095,11/1/2013 16:29,Emerson Ave. S & 24th Street,30061,N00166
0h 26m 6s,11/1/2013 14:43,Midtown YWCA,30080,11/1/2013 15:09,4th Street & 13th Ave. SE,30009,N00675
0h 8m 29s,11/1/2013 14:42,Washington & Marquette,30028,11/1/2013 14:51,11th Street & Hennepin,30004,N00067
0h 8m 5s,11/1/2013 14:42,27th Ave SE & University Ave.,30074,11/1/2013 14:50,25th Street & 33rd. Ave. S.,30001,N00711
0h 16m 16s,11/1/2013 14:43,Science Museum of Minnesota,30136,11/1/2013 14:59,6th Street & Jackson Street,30118,N00093
0h 7m 31s,11/1/2013 14:41,Franklin & 11th Ave,30033,11/1/2013 14:48,5th Ave. S & East 27th Street,30054,N01078
0h 8m 34s,11/1/2013 14:40,IDS Center,30042,11/1/2013 14:48,Loring Park,30035,N00015
0h 8m 45s,11/1/2013 14:39,IDS Center,30042,11/1/2013 14:48,Loring Park,30035,C00346
0h 11m 25s,11/1/2013 14:37,3rd Street S & 2nd Ave. S,30050,11/1/2013 14:49,Loring Park,30035,N00137
0h 3m 12s,11/1/2013 14:36,Downtown Library,30036,11/1/2013 14:40,Hennepin County Government Center,30029,C00514
0h 6m 25s,11/1/2013 14:36,McNamara Center,30057,11/1/2013 14:42,Elliot Hall,30058,C00532
0h 19m 28s,11/1/2013 14:33,11th Street & Hennepin,30004,11/1/2013 14:53,Gateway Park,30091,N00353
0h 24m 5s,11/1/2013 14:32,Coffman Memorial Union,30024,11/1/2013 14:56,22nd Street & Lyndale,30017,N01047
0h 9m 47s,11/1/2013 14:32,Washington & Cedar,30015,11/1/2013 14:42,Washington & Marquette,30028,N00067
0h 3m 7s,11/1/2013 14:31,West 15th Street & Willow,30093,11/1/2013 14:35,YWCA Downtown,30006,N00985
0h 2m 27s,11/1/2013 14:31,22nd Street & Lyndale,30017,11/1/2013 14:34,26th Street & Lyndale,30022,C00336
0h 3m 48s,11/1/2013 14:31,Hennepin County Government Center,30029,11/1/2013 14:35,Downtown Library,30036,C00514
0h 4m 27s,11/1/2013 14:29,22nd Ave S & Franklin Ave,30014,11/1/2013 14:34,4th Street S & 19th Ave.,30027,N01936
0h 2m 33s,11/1/2013 14:28,Coffman Memorial Union,30024,11/1/2013 14:31,Social Sciences,30019,N01976
0h 6m 6s,11/1/2013 14:28,Social Sciences,30019,11/1/2013 14:34,Williamson Hall,30025,N00775
0h 7m 36s,11/1/2013 14:27,5th Ave. S & East 27th Street,30054,11/1/2013 14:34,Franklin & 11th Ave,30033,N01147
0h 4m 53s,11/1/2013 14:22,Coffman Memorial Union,30024,11/1/2013 14:27,Oak Street Ramp,30034,C00489
0h 19m 39s,11/1/2013 14:22,North 2nd Street & 4th Ave. N,30011,11/1/2013 14:42,27th Ave SE & University Ave.,30074,N00711
0h 2m 20s,11/1/2013 14:21,Williamson Hall,30025,11/1/2013 14:24,Coffman Memorial Union,30024,N00673
0h 8m 14s,11/1/2013 14:21,N Marion Street & University Ave W,30140,11/1/2013 14:29,N Marion Street & University Ave W,30140,C00453
0h 3m 12s,11/1/2013 14:19,Washington & Cedar,30015,11/1/2013 14:22,13th Ave & West River Parkway,30154,N01085
0h 3m 54s,11/1/2013 14:18,Portland Ave. & Washington Ave.,30090,11/1/2013 14:22,Hennepin County Government Center,30029,N09997
0h 18m 28s,11/1/2013 14:14,Lake Harriet Bandshell,30157,11/1/2013 14:33,Lake Calhoun Center,30089,C00355
0h 3m 31s,11/1/2013 14:13,Park Ave. S & 5th Street,30039,11/1/2013 14:17,Hennepin County Government Center,30029,N00447
0h 5m 48s,11/1/2013 14:13,Washington Ave S & 9th Ave S,30046,11/1/2013 14:19,Gateway Park,30091,N01140
0h 17m 32s,11/1/2013 14:15,Lake Harriet Bandshell,30157,11/1/2013 14:33,Lake Calhoun Center,30089,N01153
0h 2m 56s,11/1/2013 14:13,South 2nd Street & 3rd Ave. S,30030,11/1/2013 14:16,Chicago Ave & Washington Ave S,30143,N01668
0h 31m 13s,11/1/2013 14:12,Mississippi River Blvd & Summit Ave,30162,11/1/2013 14:44,Mississippi River Blvd & Summit Ave,30162,N00543
0h 31m 42s,11/1/2013 14:12,Mississippi River Blvd & Summit Ave,30162,11/1/2013 14:44,Mississippi River Blvd & Summit Ave,30162,N01694
0h 4m 40s,11/1/2013 14:10,7th Street & 4th Ave. S,30051,11/1/2013 14:14,2nd Ave N & N 6th Street,30053,N00631
0h 34m 10s,11/1/2013 14:10,Mississippi River Blvd & Summit Ave,30162,11/1/2013 14:44,Mississippi River Blvd & Summit Ave,30162,N01977
0h 6m 59s,11/1/2013 14:08,West 32nd Street & Bryant Ave S,30094,11/1/2013 14:15,22nd Street & Lyndale,30017,C00336
0h 7m 7s,11/1/2013 14:06,27th Ave SE & University Ave.,30074,11/1/2013 14:13,Mayo Memorial Building,30026,N00262
0h 3m 47s,11/1/2013 14:01,Walker Art Center,30016,11/1/2013 14:05,West 15th Street & Willow,30093,N01696
0h 8m 24s,11/1/2013 14:00,LaSalle Ave & 9th Street S,30167,11/1/2013 14:08,North 2nd Street & 4th Ave. N,30011,N00921
0h 3m 37s,11/1/2013 14:00,Grand Ave & Fairview Ave,30085,11/1/2013 14:03,Macalester College,30086,N00384
0h 7m 53s,11/1/2013 13:58,22nd Street & Lyndale,30017,11/1/2013 14:06,Dupont Ave & 22nd Street,30048,C00480
0h 19m 41s,11/1/2013 13:56,Coffman Memorial Union,30024,11/1/2013 14:15,McNamara Center,30057,C00532
0h 4m 16s,11/1/2013 13:52,E 14th Street & N Robert Street,30139,11/1/2013 13:56,6th Street & Jackson Street,30118,N01704
0h 9m 35s,11/1/2013 13:52,100 Main Street SE,30000,11/1/2013 14:01,Hennepin County Government Center,30029,N00548
0h 6m 6s,11/1/2013 13:52,2nd Street N & 8th Ave. N,30092,11/1/2013 13:58,IDS Center,30042,N00733
0h 12m 12s,11/1/2013 13:50,Grant Street & Portland Ave,30087,11/1/2013 14:03,Coffman Memorial Union,30024,N01952
0h 16m 32s,11/1/2013 13:48,Dupont Ave S & Lake Street,30160,11/1/2013 14:04,22nd Street & Lyndale,30017,N00467
0h 4m 37s,11/1/2013 13:41,N 4th Ave & W River Parkway,30144,11/1/2013 13:46,2nd Ave N & N 6th Street,30053,N00560
0h 25m 32s,11/1/2013 13:42,Lake Harriet Bandshell,30157,11/1/2013 14:08,Lake Harriet Bandshell,30157,N01153
0h 25m 25s,11/1/2013 13:42,Lake Harriet Bandshell,30157,11/1/2013 14:07,Lake Harriet Bandshell,30157,C00355
0h 43m 54s,11/1/2013 13:40,Midtown YWCA,30080,11/1/2013 14:24,Washington & 2nd Ave. N,30021,N00219
0h 5m 50s,11/1/2013 13:34,Downtown Library,30036,11/1/2013 13:40,100 Main Street SE,30000,N01757
0h 18m 27s,11/1/2013 13:34,Williamson Hall,30025,11/1/2013 13:52,McNamara Center,30057,C00387
0h 16m 39s,11/1/2013 13:33,Merriam Park Library,30083,11/1/2013 13:50,Merriam Park Library,30083,N00805
0h 6m 42s,11/1/2013 13:33,Park Ave. S & 5th Street,30039,11/1/2013 13:40,Washington & Cedar,30015,N00067
0h 4m 12s,11/1/2013 13:32,Hennepin & Laurel Ave.,30010,11/1/2013 13:37,Minneapolis Farmers Market,30062,C00425
0h 3m 55s,11/1/2013 13:29,11th Street & Marquette,30040,11/1/2013 13:33,Grant Street & Portland Ave,30087,C00452
0h 4m 24s,11/1/2013 13:28,Cleveland Ave N & Laurel Ave,30114,11/1/2013 13:33,Merriam Park Library,30083,N00805
0h 27m 2s,11/1/2013 13:28,15th Ave. SE & Como Ave. SE,30110,11/1/2013 13:55,Hennepin County Government Center,30029,C00354
0h 11m 13s,11/1/2013 13:27,University Ave. & 23rd Ave. SE,30031,11/1/2013 13:39,Coffman Memorial Union,30024,N01047
0h 6m 14s,11/1/2013 13:27,McNamara Center,30057,11/1/2013 13:33,Williamson Hall,30025,N01037
0h 25m 13s,11/1/2013 13:27,Lake Street & Humboldt,30043,11/1/2013 13:52,North 2nd Street & 4th Ave. N,30011,N00711
0h 7m 22s,11/1/2013 13:23,Emerson Ave. S & 24th Street,30061,11/1/2013 13:31,MCAD,30018,N00122
0h 5m 33s,11/1/2013 13:23,Coffman Memorial Union,30024,11/1/2013 13:28,Social Sciences,30019,N01929
0h 13m 26s,11/1/2013 13:23,22nd Ave S & Franklin Ave,30014,11/1/2013 13:36,Carleton Street & University Ave ,30076,N00537
0h 12m 12s,11/1/2013 13:21,2nd Street N & 8th Ave. N,30092,11/1/2013 13:33,11th Street & Marquette,30040,N00503
2h 27m 0s,11/1/2013 13:20,4th Street S & 19th Ave.,30027,11/1/2013 15:47,4th Street S & 19th Ave.,30027,N00313
0h 13m 4s,11/1/2013 13:20,2nd Street N & 8th Ave. N,30092,11/1/2013 13:33,11th Street & Marquette,30040,N01702
0h 13m 34s,11/1/2013 13:19,2nd Street N & 8th Ave. N,30092,11/1/2013 13:33,11th Street & Marquette,30040,C00325
0h 9m 20s,11/1/2013 13:16,Carleton Street & University Ave ,30076,11/1/2013 13:25,University Ave. & 23rd Ave. SE,30031,N00782
0h 4m 44s,11/1/2013 13:16,IDS Center,30042,11/1/2013 13:20,IDS Center,30042,N00174
0h 7m 5s,11/1/2013 13:15,Park Ave. S & 5th Street,30039,11/1/2013 13:22,6th Ave. SE & University Ave.,30088,N01127
0h 6m 51s,11/1/2013 13:14,Gateway Park,30091,11/1/2013 13:21,Washington Ave S & 9th Ave S,30046,N01180
0h 2m 10s,11/1/2013 13:13,Downtown Library,30036,11/1/2013 13:15,3rd Street S & 2nd Ave. S,30050,N00137
0h 56m 23s,11/1/2013 13:12,Washington & Cedar,30015,11/1/2013 14:08,IDS Center,30042,N00135
0h 4m 41s,11/1/2013 13:11,LaSalle Ave & 9th Street S,30167,11/1/2013 13:16,Hennepin & Laurel Ave.,30010,N00247
0h 10m 27s,11/1/2013 13:10,13th Ave & West River Parkway,30154,11/1/2013 13:20,Mayo Memorial Building,30026,C00357
0h 7m 17s,11/1/2013 13:08,Washington & Cedar,30015,11/1/2013 13:16,Park Ave. S & 5th Street,30039,N00070
0h 22m 26s,11/1/2013 13:08,N Milton Street & Summit Ave,30101,11/1/2013 13:31,Lafayette Road & Grove Street,30125,N01764
0h 2m 43s,11/1/2013 13:08,Coffman Memorial Union,30024,11/1/2013 13:11,Williamson Hall,30025,N00673
0h 20m 17s,11/1/2013 13:08,Chicago Ave & Washington Ave S,30143,11/1/2013 13:28,Chicago Ave & Washington Ave S,30143,C00518
0h 20m 32s,11/1/2013 13:08,Chicago Ave & Washington Ave S,30143,11/1/2013 13:28,Chicago Ave & Washington Ave S,30143,N00193
0h 7m 17s,11/1/2013 13:07,Nicollet & Franklin,30060,11/1/2013 13:14,Downtown Library,30036,N00849
0h 17m 21s,11/1/2013 13:07,Hennepin County Government Center,30029,11/1/2013 13:24,15th Ave. SE & Como Ave. SE,30110,C00354
0h 11m 57s,11/1/2013 13:06,2nd Ave N & N 6th Street,30053,11/1/2013 13:18,Glenwood Ave & N Morgan Ave.,30059,N01110
0h 4m 17s,11/1/2013 13:06,LaSalle Ave & 9th Street S,30167,11/1/2013 13:10,West 15th Street & Willow,30093,N00985
0h 17m 7s,11/1/2013 13:05,Lake Nokomis,30156,11/1/2013 13:22,46th Street Light Rail,30148,C00537
0h 6m 53s,11/1/2013 13:03,7th Street & 4th Ave. S,30051,11/1/2013 13:09,Washington & Cedar,30015,N00018
0h 4m 3s,11/1/2013 13:02,IDS Center,30042,11/1/2013 13:06,Hennepin County Government Center,30029,N01736
0h 23m 22s,11/1/2013 13:01,25th Street & 33rd. Ave. S.,30001,11/1/2013 13:25,Lake Street & Humboldt,30043,N00711
0h 7m 57s,11/1/2013 13:00,University & Bank Street SE,30047,11/1/2013 13:08,Portland Ave. & Washington Ave.,30090,N00020
0h 8m 39s,11/1/2013 12:59,IDS Center,30042,11/1/2013 13:08,LaSalle Ave & 9th Street S,30167,N00921
0h 1m 57s,11/1/2013 12:58,Hennepin County Government Center,30029,11/1/2013 13:00,South 2nd Street & 3rd Ave. S,30030,N01668
0h 18m 33s,11/1/2013 12:57,Lake Street & West River Parkway,30147,11/1/2013 13:16,Sherburne Ave & Snelling Ave N,30079,C00513
0h 4m 19s,11/1/2013 12:56,11th Street & Marquette,30040,11/1/2013 13:01,7th Street & 4th Ave. S,30051,N00640
0h 2m 14s,11/1/2013 12:55,4th Street & 17th Ave. SE,30032,11/1/2013 12:57,4th Street & 13th Ave. SE,30009,N00414
0h 11m 51s,11/1/2013 12:53,Boom Island Park,30151,11/1/2013 13:05,N 4th Ave & W River Parkway,30144,N01688
1h 8m 20s,11/1/2013 12:52,Lake Street & Humboldt,30043,11/1/2013 14:01,Lake Street & Humboldt,30043,N00767
1h 34m 54s,11/1/2013 12:52,Dupont Ave & 22nd Street,30048,11/1/2013 14:27,4th Street & 13th Ave. SE,30009,N00066
1h 35m 18s,11/1/2013 12:52,Dupont Ave & 22nd Street,30048,11/1/2013 14:27,4th Street & 13th Ave. SE,30009,N01723
0h 6m 44s,11/1/2013 12:50,25th Street & 33rd. Ave. S.,30001,11/1/2013 12:57,Lake Street & West River Parkway,30147,C00513
0h 21m 6s,11/1/2013 12:50,11th Street & Hennepin,30004,11/1/2013 13:11,Currie Park,30037,N01737
0h 6m 10s,11/1/2013 12:50,LaSalle Ave & 9th Street S,30167,11/1/2013 12:56,South 2nd Street & 3rd Ave. S,30030,N00100
0h 7m 46s,11/1/2013 12:48,Dale Street & Grand Ave.,30106,11/1/2013 12:56,Grand Ave & Lexington Parkway,30100,C00409
1h 12m 44s,11/1/2013 12:48,Lake Street & Humboldt,30043,11/1/2013 14:01,Lake Street & Humboldt,30043,N01115
0h 4m 55s,11/1/2013 12:46,Grant Street & Portland Ave,30087,11/1/2013 12:51,Park Ave. S & 5th Street,30039,N01771
1h 4m 57s,11/1/2013 12:45,Upper Landing,30134,11/1/2013 13:50,Upper Landing,30134,N01149
0h 6m 53s,11/1/2013 12:43,Washington Ave N & 9th Ave N,30065,11/1/2013 12:49,Downtown Library,30036,N00279
0h 7m 3s,11/1/2013 12:42,Washington Ave N & 9th Ave N,30065,11/1/2013 12:49,Downtown Library,30036,N00880
0h 1m 4s,11/1/2013 12:37,LaSalle Ave & 9th Street S,30167,11/1/2013 12:38,9th Street N & Hawthorne Ave,30142,N00542
0h 6m 10s,11/1/2013 12:36,15th Ave. SE & Como Ave. SE,30110,11/1/2013 12:42,Williamson Hall,30025,N01026
0h 3m 33s,11/1/2013 12:32,7th Street & 4th Ave. S,30051,11/1/2013 12:36,11th Street & Marquette,30040,N01957
0h 17m 42s,11/1/2013 12:31,Loring Park,30035,11/1/2013 12:49,Dupont Ave S & Lake Street,30160,N00809
0h 16m 13s,11/1/2013 12:31,Loring Park,30035,11/1/2013 12:49,Dupont Ave S & Lake Street,30160,N00576
0h 2m 0s,11/1/2013 12:30,3rd Street S & 2nd Ave. S,30050,11/1/2013 12:32,Hennepin Ave. & 4th Street,30055,N00252
0h 14m 54s,11/1/2013 12:24,Merriam Park Library,30083,11/1/2013 12:39,East Lake Street & 36th Ave S,30081,N00153
0h 23m 24s,11/1/2013 12:24,6th Ave. SE & University Ave.,30088,11/1/2013 12:47,Loring Park,30035,N00465
0h 10m 44s,11/1/2013 12:24,University & Bank Street SE,30047,11/1/2013 12:34,Hennepin Ave. & 4th Street,30055,N00968
0h 10m 8s,11/1/2013 12:23,13th Ave & West River Parkway,30154,11/1/2013 12:33,Coffman Memorial Union,30024,N01104
0h 10m 42s,11/1/2013 12:23,University & Bank Street SE,30047,11/1/2013 12:34,Hennepin Ave. & 4th Street,30055,N01081
0h 4m 15s,11/1/2013 12:22,Coffman Memorial Union,30024,11/1/2013 12:27,Social Sciences,30019,N00340
0h 4m 23s,11/1/2013 12:22,Coffman Memorial Union,30024,11/1/2013 12:26,Social Sciences,30019,N00775
0h 12m 0s,11/1/2013 12:22,Hennepin County Government Center,30029,11/1/2013 12:34,100 Main Street SE,30000,N00548
